pair_id,cluster,n_seqs,mean_pid_to_F1,median_pid_to_F1,mean_pid_to_F2,median_pid_to_F2,mean_pid_to_query,median_pid_to_query
3lowA_3m1bF,ShallowMsa_009,136,0.28747687319731385,0.2817537860283341,,,0.28747687319731385,0.2817537860283341
3lowA_3m1bF,ShallowMsa_010,130,0.6959991773164769,0.7083333333333334,,,0.6959991773164769,0.7083333333333334
3lowA_3m1bF,ShallowMsa_011,128,0.31299909319653973,0.317877244706513,,,0.31299909319653973,0.317877244706513
3lowA_3m1bF,ShallowMsa_012,126,0.22972354812621879,0.23076923076923078,,,0.22972354812621879,0.23076923076923078
3lowA_3m1bF,ShallowMsa_013,123,0.26112000897883836,0.25675675675675674,,,0.26112000897883836,0.25675675675675674
3lowA_3m1bF,ShallowMsa_014,116,0.27828438829538926,0.27472527472527475,,,0.27828438829538926,0.27472527472527475
3lowA_3m1bF,ShallowMsa_015,116,0.27785614703341416,0.27631578947368424,,,0.27785614703341416,0.27631578947368424
3lowA_3m1bF,ShallowMsa_016,111,0.2743008980072026,0.27472527472527475,,,0.2743008980072026,0.27472527472527475
3lowA_3m1bF,ShallowMsa_017,110,0.6635771869116073,0.704672395273899,,,0.6635771869116073,0.704672395273899
3lowA_3m1bF,ShallowMsa_018,110,0.26478252900116506,0.26282051282051283,,,0.26478252900116506,0.26282051282051283
3lowA_3m1bF,ShallowMsa_019,109,0.24979845289421085,0.24468085106382978,,,0.24979845289421085,0.24468085106382978
3lowA_3m1bF,ShallowMsa_020,100,0.2781667377030074,0.27100470035252644,,,0.2781667377030074,0.27100470035252644
3lowA_3m1bF,ShallowMsa_021,98,0.42625682108201635,0.42618059159314997,,,0.42625682108201635,0.42618059159314997
3lowA_3m1bF,ShallowMsa_022,97,0.26696771042999257,0.26666666666666666,,,0.26696771042999257,0.26666666666666666
3lowA_3m1bF,ShallowMsa_023,94,0.48917253597392807,0.4945054945054945,,,0.48917253597392807,0.4945054945054945
3lowA_3m1bF,ShallowMsa_024,94,0.270533600333013,0.2663120567375886,,,0.270533600333013,0.2663120567375886
3lowA_3m1bF,ShallowMsa_025,94,0.26666814321495685,0.262531328320802,,,0.26666814321495685,0.262531328320802
3lowA_3m1bF,ShallowMsa_026,91,0.30028958801548805,0.29411764705882354,,,0.30028958801548805,0.29411764705882354
3lowA_3m1bF,ShallowMsa_027,90,0.31797534896381197,0.3229166666666667,,,0.31797534896381197,0.3229166666666667
3lowA_3m1bF,ShallowMsa_028,89,0.25319472156397765,0.25263157894736843,,,0.25319472156397765,0.25263157894736843
3lowA_3m1bF,ShallowMsa_029,87,0.3039107215232213,0.3010752688172043,,,0.3039107215232213,0.3010752688172043
3lowA_3m1bF,ShallowMsa_030,85,0.30392715447038826,0.30434782608695654,,,0.30392715447038826,0.30434782608695654
3lowA_3m1bF,ShallowMsa_031,85,0.2767662923405976,0.2736842105263158,,,0.2767662923405976,0.2736842105263158
3lowA_3m1bF,ShallowMsa_032,83,0.46752960309141717,0.46236559139784944,,,0.46752960309141717,0.46236559139784944
3lowA_3m1bF,ShallowMsa_033,83,0.27978619533616383,0.2777777777777778,,,0.27978619533616383,0.2777777777777778
3lowA_3m1bF,ShallowMsa_034,78,0.3258048020321462,0.3285658307210031,,,0.3258048020321462,0.3285658307210031
3lowA_3m1bF,ShallowMsa_035,75,0.2592239706058775,0.25842696629213485,,,0.2592239706058775,0.25842696629213485
3lowA_3m1bF,ShallowMsa_036,73,0.32215040595243655,0.3229166666666667,,,0.32215040595243655,0.3229166666666667
3lowA_3m1bF,ShallowMsa_037,73,0.3284857759494854,0.3333333333333333,,,0.3284857759494854,0.3333333333333333
3lowA_3m1bF,ShallowMsa_038,73,0.3308878964132759,0.32978723404255317,,,0.3308878964132759,0.32978723404255317
3lowA_3m1bF,ShallowMsa_039,73,0.2642724686505857,0.2631578947368421,,,0.2642724686505857,0.2631578947368421
3lowA_3m1bF,ShallowMsa_040,72,0.27754271376330836,0.2771867612293144,,,0.27754271376330836,0.2771867612293144
3lowA_3m1bF,ShallowMsa_041,70,0.30576171535833674,0.3125,,,0.30576171535833674,0.3125
3lowA_3m1bF,ShallowMsa_042,70,0.4851334591387916,0.48924606845513413,,,0.4851334591387916,0.48924606845513413
3lowA_3m1bF,ShallowMsa_043,69,0.26827212038078274,0.26666666666666666,,,0.26827212038078274,0.26666666666666666
3lowA_3m1bF,ShallowMsa_044,65,0.2608512381832209,0.2653061224489796,,,0.2608512381832209,0.2653061224489796
3lowA_3m1bF,ShallowMsa_045,64,0.2506758249367482,0.24694358521137133,,,0.2506758249367482,0.24694358521137133
3lowA_3m1bF,ShallowMsa_046,61,0.32334915019950944,0.3246753246753247,,,0.32334915019950944,0.3246753246753247
3lowA_3m1bF,ShallowMsa_047,59,0.3191326630832409,0.3225806451612903,,,0.3191326630832409,0.3225806451612903
3lowA_3m1bF,ShallowMsa_048,59,0.27459613219860735,0.2717391304347826,,,0.27459613219860735,0.2717391304347826
3lowA_3m1bF,ShallowMsa_049,58,0.3157456292571207,0.31385869565217395,,,0.3157456292571207,0.31385869565217395
3lowA_3m1bF,ShallowMsa_050,58,0.4746682567735949,0.4782608695652174,,,0.4746682567735949,0.4782608695652174
3lowA_3m1bF,ShallowMsa_051,58,0.28230384707837364,0.28794691818381224,,,0.28230384707837364,0.28794691818381224
3lowA_3m1bF,ShallowMsa_052,58,0.26868772890785914,0.26598639455782314,,,0.26868772890785914,0.26598639455782314
3lowA_3m1bF,ShallowMsa_053,57,0.28318646565179995,0.2903225806451613,,,0.28318646565179995,0.2903225806451613
3lowA_3m1bF,ShallowMsa_054,57,0.2772652818237069,0.27835051546391754,,,0.2772652818237069,0.27835051546391754
3lowA_3m1bF,ShallowMsa_055,56,0.31580106337491987,0.3068868980963046,,,0.31580106337491987,0.3068868980963046
3lowA_3m1bF,ShallowMsa_056,55,0.2837095013139079,0.2828282828282828,,,0.2837095013139079,0.2828282828282828
3lowA_3m1bF,ShallowMsa_057,54,0.28637089146184697,0.2864741641337386,,,0.28637089146184697,0.2864741641337386
3lowA_3m1bF,ShallowMsa_058,54,0.32190712967929885,0.3191489361702128,,,0.32190712967929885,0.3191489361702128
3lowA_3m1bF,ShallowMsa_059,53,0.3406544678268956,0.3368421052631579,,,0.3406544678268956,0.3368421052631579
3lowA_3m1bF,ShallowMsa_060,53,0.27970440473063923,0.27472527472527475,,,0.27970440473063923,0.27472527472527475
3lowA_3m1bF,ShallowMsa_061,52,0.26734184686653184,0.26669965363681347,,,0.26734184686653184,0.26669965363681347
3lowA_3m1bF,ShallowMsa_062,52,0.25386222317336726,0.2514367816091954,,,0.25386222317336726,0.2514367816091954
3lowA_3m1bF,ShallowMsa_063,51,0.2782883818127492,0.2826086956521739,,,0.2782883818127492,0.2826086956521739
3lowA_3m1bF,ShallowMsa_064,50,0.2830338671500652,0.2826086956521739,,,0.2830338671500652,0.2826086956521739
3lowA_3m1bF,ShallowMsa_065,50,0.2735048858860868,0.2692307692307692,,,0.2735048858860868,0.2692307692307692
3lowA_3m1bF,ShallowMsa_066,50,0.3178275484085342,0.316699604743083,,,0.3178275484085342,0.316699604743083
3lowA_3m1bF,ShallowMsa_067,49,0.27489127498140853,0.27472527472527475,,,0.27489127498140853,0.27472527472527475
3lowA_3m1bF,ShallowMsa_068,49,0.3089258552287354,0.3076923076923077,,,0.3089258552287354,0.3076923076923077
3lowA_3m1bF,ShallowMsa_069,48,0.2724490204412985,0.2634470792365529,,,0.2724490204412985,0.2634470792365529
3lowA_3m1bF,ShallowMsa_070,47,0.31190740467777367,0.3118279569892473,,,0.31190740467777367,0.3118279569892473
3lowA_3m1bF,ShallowMsa_071,47,0.27404287739394534,0.2736842105263158,,,0.27404287739394534,0.2736842105263158
3lowA_3m1bF,ShallowMsa_072,47,0.30281079855063153,0.2988505747126437,,,0.30281079855063153,0.2988505747126437
3lowA_3m1bF,ShallowMsa_073,46,0.32999106340231693,0.3297287818564414,,,0.32999106340231693,0.3297287818564414
3lowA_3m1bF,ShallowMsa_074,46,0.2977275027917122,0.29631083202511777,,,0.2977275027917122,0.29631083202511777
3lowA_3m1bF,ShallowMsa_075,46,0.2904413557454651,0.28981741573033704,,,0.2904413557454651,0.28981741573033704
3lowA_3m1bF,ShallowMsa_076,46,0.2788687292007829,0.27906976744186046,,,0.2788687292007829,0.27906976744186046
3lowA_3m1bF,ShallowMsa_077,46,0.2536538215383107,0.25301204819277107,,,0.2536538215383107,0.25301204819277107
3lowA_3m1bF,ShallowMsa_078,45,0.30973594898569917,0.3125,,,0.30973594898569917,0.3125
3lowA_3m1bF,ShallowMsa_079,45,0.2678529373763288,0.2708333333333333,,,0.2678529373763288,0.2708333333333333
3lowA_3m1bF,ShallowMsa_080,43,0.2833755029706481,0.27956989247311825,,,0.2833755029706481,0.27956989247311825
3lowA_3m1bF,ShallowMsa_081,42,0.46011101651530867,0.4620192307692308,,,0.46011101651530867,0.4620192307692308
3lowA_3m1bF,ShallowMsa_082,41,0.309301434757304,0.3118279569892473,,,0.309301434757304,0.3118279569892473
3lowA_3m1bF,ShallowMsa_083,41,0.374325290260997,0.3723404255319149,,,0.374325290260997,0.3723404255319149
3lowA_3m1bF,ShallowMsa_084,39,0.47236221491267244,0.4731182795698925,,,0.47236221491267244,0.4731182795698925
3lowA_3m1bF,ShallowMsa_085,39,0.27968606107889066,0.2727272727272727,,,0.27968606107889066,0.2727272727272727
3lowA_3m1bF,ShallowMsa_086,38,0.2705934880520716,0.2692400628246949,,,0.2705934880520716,0.2692400628246949
3lowA_3m1bF,ShallowMsa_087,38,0.2807027736822203,0.2831517792302106,,,0.2807027736822203,0.2831517792302106
3lowA_3m1bF,ShallowMsa_088,37,0.3215229712352876,0.32,,,0.3215229712352876,0.32
3lowA_3m1bF,ShallowMsa_089,37,0.29846800935473694,0.2978723404255319,,,0.29846800935473694,0.2978723404255319
3lowA_3m1bF,ShallowMsa_090,37,0.27226114021844466,0.27848101265822783,,,0.27226114021844466,0.27848101265822783
3lowA_3m1bF,ShallowMsa_091,35,0.5578287533176054,0.5773195876288659,,,0.5578287533176054,0.5773195876288659
3lowA_3m1bF,ShallowMsa_092,35,0.2926423634661309,0.2916666666666667,,,0.2926423634661309,0.2916666666666667
3lowA_3m1bF,ShallowMsa_093,35,0.2565289305703649,0.25806451612903225,,,0.2565289305703649,0.25806451612903225
3lowA_3m1bF,ShallowMsa_094,31,0.4917704825918098,0.48936170212765956,,,0.4917704825918098,0.48936170212765956
3lowA_3m1bF,ShallowMsa_095,31,0.26298421040240494,0.2553191489361702,,,0.26298421040240494,0.2553191489361702
3lowA_3m1bF,ShallowMsa_096,28,0.2663494220714819,0.2652014652014652,,,0.2663494220714819,0.2652014652014652
3lowA_3m1bF,ShallowMsa_097,27,0.27608447555047516,0.2736842105263158,,,0.27608447555047516,0.2736842105263158
3lowA_3m1bF,ShallowMsa_098,27,0.29320688396995953,0.28888888888888886,,,0.29320688396995953,0.28888888888888886
3lowA_3m1bF,ShallowMsa_099,26,0.29763335192230406,0.29960981047937574,,,0.29763335192230406,0.29960981047937574
3lqcA_1xntA,ShallowMsa_000,125,0.3767289965731063,0.37583892617449666,,,0.3767289965731063,0.37583892617449666
3lqcA_1xntA,ShallowMsa_001,101,0.5294426371154097,0.5307692307692308,,,0.5294426371154097,0.5307692307692308
3lqcA_1xntA,ShallowMsa_002,85,0.4137156943324379,0.4013605442176871,,,0.4137156943324379,0.4013605442176871
3lqcA_1xntA,ShallowMsa_003,76,0.3805975573634167,0.3716515187754126,,,0.3805975573634167,0.3716515187754126
3lqcA_1xntA,ShallowMsa_004,74,0.30176870008801265,0.2708333333333333,,,0.30176870008801265,0.2708333333333333
3lqcA_1xntA,ShallowMsa_005,74,0.2971143442145434,0.2978723404255319,,,0.2971143442145434,0.2978723404255319
3lqcA_1xntA,ShallowMsa_006,69,0.31372003066195725,0.3125,,,0.31372003066195725,0.3125
3lqcA_1xntA,ShallowMsa_007,69,0.3862517167447483,0.38513513513513514,,,0.3862517167447483,0.38513513513513514
3lqcA_1xntA,ShallowMsa_008,67,0.6589201157094656,0.6866666666666666,,,0.6589201157094656,0.6866666666666666
3lqcA_1xntA,ShallowMsa_009,67,0.6908333626624722,0.6912751677852349,,,0.6908333626624722,0.6912751677852349
3lqcA_1xntA,ShallowMsa_010,65,0.3979252384160903,0.4161073825503356,,,0.3979252384160903,0.4161073825503356
3lqcA_1xntA,ShallowMsa_011,63,0.4575301125261964,0.45081967213114754,,,0.4575301125261964,0.45081967213114754
3lqcA_1xntA,ShallowMsa_012,60,0.38617283390773327,0.38926174496644295,,,0.38617283390773327,0.38926174496644295
3lqcA_1xntA,ShallowMsa_013,57,0.5525359063952184,0.564625850340136,,,0.5525359063952184,0.564625850340136
3lqcA_1xntA,ShallowMsa_014,57,0.2523453390314692,0.25,,,0.2523453390314692,0.25
3lqcA_1xntA,ShallowMsa_015,56,0.3059937556113859,0.31088917525773196,,,0.3059937556113859,0.31088917525773196
3lqcA_1xntA,ShallowMsa_016,55,0.3263892629212139,0.3263888888888889,,,0.3263892629212139,0.3263888888888889
3lqcA_1xntA,ShallowMsa_017,53,0.46408363508149075,0.46621621621621623,,,0.46408363508149075,0.46621621621621623
3lqcA_1xntA,ShallowMsa_018,48,0.4022257357002689,0.40350877192982454,,,0.4022257357002689,0.40350877192982454
3lqcA_1xntA,ShallowMsa_019,47,0.6790032565140405,0.6866666666666666,,,0.6790032565140405,0.6866666666666666
3lqcA_1xntA,ShallowMsa_020,46,0.31520242679888977,0.29824172576832153,,,0.31520242679888977,0.29824172576832153
3lqcA_1xntA,ShallowMsa_021,45,0.39231755959476805,0.39416058394160586,,,0.39231755959476805,0.39416058394160586
3lqcA_1xntA,ShallowMsa_022,44,0.635468188043299,0.6187248322147652,,,0.635468188043299,0.6187248322147652
3lqcA_1xntA,ShallowMsa_023,44,0.5492020447153204,0.5472972972972973,,,0.5492020447153204,0.5472972972972973
3lqcA_1xntA,ShallowMsa_024,44,0.4173443883062196,0.42436440677966103,,,0.4173443883062196,0.42436440677966103
3lqcA_1xntA,ShallowMsa_025,43,0.7120948814467266,0.847682119205298,,,0.7120948814467266,0.847682119205298
3lqcA_1xntA,ShallowMsa_026,42,0.47311654137354686,0.476054938104274,,,0.47311654137354686,0.476054938104274
3lqcA_1xntA,ShallowMsa_027,42,0.5777598794605417,0.5901388888888889,,,0.5777598794605417,0.5901388888888889
3lqcA_1xntA,ShallowMsa_028,41,0.37468405949959493,0.37583892617449666,,,0.37468405949959493,0.37583892617449666
3lqcA_1xntA,ShallowMsa_029,40,0.45801027746316497,0.4551638837353123,,,0.45801027746316497,0.4551638837353123
3lqcA_1xntA,ShallowMsa_030,40,0.38452240543694827,0.3832394534995206,,,0.38452240543694827,0.3832394534995206
3lqcA_1xntA,ShallowMsa_031,40,0.5995833018904693,0.527027027027027,,,0.5995833018904693,0.527027027027027
3lqcA_1xntA,ShallowMsa_032,40,0.5306183670105261,0.45566502463054187,,,0.5306183670105261,0.45566502463054187
3lqcA_1xntA,ShallowMsa_033,39,0.40284857578941374,0.40268456375838924,,,0.40284857578941374,0.40268456375838924
3lqcA_1xntA,ShallowMsa_034,38,0.4535253624575473,0.46048653755314123,,,0.4535253624575473,0.46048653755314123
3lqcA_1xntA,ShallowMsa_035,38,0.37018448188564235,0.36486486486486486,,,0.37018448188564235,0.36486486486486486
3lqcA_1xntA,ShallowMsa_036,36,0.4227880571462309,0.4411300505050505,,,0.4227880571462309,0.4411300505050505
3lqcA_1xntA,ShallowMsa_037,36,0.5904865640267974,0.5852796420581656,,,0.5904865640267974,0.5852796420581656
3lqcA_1xntA,ShallowMsa_038,35,0.31592618348137036,0.3106796116504854,,,0.31592618348137036,0.3106796116504854
3lqcA_1xntA,ShallowMsa_039,35,0.38323336189480245,0.37583892617449666,,,0.38323336189480245,0.37583892617449666
3lqcA_1xntA,ShallowMsa_040,35,0.30710075220197175,0.30612244897959184,,,0.30710075220197175,0.30612244897959184
3lqcA_1xntA,ShallowMsa_041,34,0.41210633927824225,0.40939597315436244,,,0.41210633927824225,0.40939597315436244
3lqcA_1xntA,ShallowMsa_042,34,0.29036612459692973,0.2916666666666667,,,0.29036612459692973,0.2916666666666667
3lqcA_1xntA,ShallowMsa_043,34,0.46810688065627276,0.4698614645179531,,,0.46810688065627276,0.4698614645179531
3lqcA_1xntA,ShallowMsa_044,33,0.44046619463491066,0.4405594405594406,,,0.44046619463491066,0.4405594405594406
3lqcA_1xntA,ShallowMsa_045,33,0.37027042336128496,0.3691275167785235,,,0.37027042336128496,0.3691275167785235
3lqcA_1xntA,ShallowMsa_046,33,0.4207956818813835,0.48863636363636365,,,0.4207956818813835,0.48863636363636365
3lqcA_1xntA,ShallowMsa_047,32,0.5872066009920416,0.6036100508905853,,,0.5872066009920416,0.6036100508905853
3lqcA_1xntA,ShallowMsa_048,32,0.4620751991718951,0.4641692293355698,,,0.4620751991718951,0.4641692293355698
3lqcA_1xntA,ShallowMsa_049,32,0.4064035406068922,0.38461538461538464,,,0.4064035406068922,0.38461538461538464
3lqcA_1xntA,ShallowMsa_050,32,0.34008400134734634,0.35661057692307696,,,0.34008400134734634,0.35661057692307696
3lqcA_1xntA,ShallowMsa_051,31,0.4273324899516328,0.42857142857142855,,,0.4273324899516328,0.42857142857142855
3lqcA_1xntA,ShallowMsa_052,31,0.7444006095821212,0.7315436241610739,,,0.7444006095821212,0.7315436241610739
3lqcA_1xntA,ShallowMsa_053,31,0.36296229867968516,0.3624161073825503,,,0.36296229867968516,0.3624161073825503
3lqcA_1xntA,ShallowMsa_054,30,0.30836575999910887,0.30400462071621104,,,0.30836575999910887,0.30400462071621104
3lqcA_1xntA,ShallowMsa_055,30,0.546556902487342,0.5559467918622849,,,0.546556902487342,0.5559467918622849
3lqcA_1xntA,ShallowMsa_056,30,0.6611744172505672,0.69371921182266,,,0.6611744172505672,0.69371921182266
3lqcA_1xntA,ShallowMsa_057,27,0.2592177464220531,0.25862068965517243,,,0.2592177464220531,0.25862068965517243
3lqcA_1xntA,ShallowMsa_058,26,0.4055292178916741,0.44723767885532595,,,0.4055292178916741,0.44723767885532595
3lqcA_1xntA,ShallowMsa_059,26,0.3999270069308454,0.4044357469015003,,,0.3999270069308454,0.4044357469015003
3lqcA_1xntA,ShallowMsa_060,25,0.40133614825240443,0.4068965517241379,,,0.40133614825240443,0.4068965517241379
3lqcA_1xntA,ShallowMsa_061,24,0.36572833454622006,0.35901761349541056,,,0.36572833454622006,0.35901761349541056
3lqcA_1xntA,ShallowMsa_062,24,0.39441615171741057,0.3968253968253968,,,0.39441615171741057,0.3968253968253968
3lqcA_1xntA,ShallowMsa_063,24,0.4037240567867979,0.40268456375838924,,,0.4037240567867979,0.40268456375838924
3lqcA_1xntA,ShallowMsa_064,24,0.4172259507829977,0.4161073825503356,,,0.4172259507829977,0.4161073825503356
3lqcA_1xntA,ShallowMsa_065,24,0.37466171608241855,0.37777777777777777,,,0.37466171608241855,0.37777777777777777
3lqcA_1xntA,ShallowMsa_066,23,0.5213211005959711,0.48951048951048953,,,0.5213211005959711,0.48951048951048953
3lqcA_1xntA,ShallowMsa_067,23,0.41720957779919543,0.42953020134228187,,,0.41720957779919543,0.42953020134228187
3lqcA_1xntA,ShallowMsa_068,23,0.6835472004530132,0.6912751677852349,,,0.6835472004530132,0.6912751677852349
3lqcA_1xntA,ShallowMsa_069,22,0.42088467470899055,0.4178082191780822,,,0.42088467470899055,0.4178082191780822
3lqcA_1xntA,ShallowMsa_070,22,0.9254495438571396,0.9666666666666667,,,0.9254495438571396,0.9666666666666667
3lqcA_1xntA,ShallowMsa_071,22,0.2858900163902101,0.2859596885020614,,,0.2858900163902101,0.2859596885020614
3lqcA_1xntA,ShallowMsa_072,22,0.30955944780222105,0.2916666666666667,,,0.30955944780222105,0.2916666666666667
3lqcA_1xntA,ShallowMsa_073,22,0.3767728560940152,0.3783783783783784,,,0.3767728560940152,0.3783783783783784
3lqcA_1xntA,ShallowMsa_074,21,0.5874538615943904,0.5945945945945946,,,0.5874538615943904,0.5945945945945946
3lqcA_1xntA,ShallowMsa_075,21,0.5827324512764862,0.5743243243243243,,,0.5827324512764862,0.5743243243243243
3lqcA_1xntA,ShallowMsa_076,21,0.6061298859936111,0.6122448979591837,,,0.6061298859936111,0.6122448979591837
3lqcA_1xntA,ShallowMsa_077,21,0.43183482662121814,0.4315068493150685,,,0.43183482662121814,0.4315068493150685
3lqcA_1xntA,ShallowMsa_078,21,0.4212211985955781,0.42953020134228187,,,0.4212211985955781,0.42953020134228187
3lqcA_1xntA,ShallowMsa_079,21,0.3709659742763187,0.3684210526315789,,,0.3709659742763187,0.3684210526315789
3lqcA_1xntA,ShallowMsa_080,21,0.6929262383170088,0.691358024691358,,,0.6929262383170088,0.691358024691358
3lqcA_1xntA,ShallowMsa_081,21,0.7519809471630771,0.7733333333333333,,,0.7519809471630771,0.7733333333333333
3lqcA_1xntA,ShallowMsa_082,20,0.3204389250421488,0.31837606837606836,,,0.3204389250421488,0.31837606837606836
3lqcA_1xntA,ShallowMsa_083,20,0.40232606877269905,0.40939597315436244,,,0.40232606877269905,0.40939597315436244
3lqcA_1xntA,ShallowMsa_084,20,0.35835353273939985,0.3536335989932886,,,0.35835353273939985,0.3536335989932886
3lqcA_1xntA,ShallowMsa_085,20,0.3072060310128578,0.3015151515151515,,,0.3072060310128578,0.3015151515151515
3lqcA_1xntA,ShallowMsa_086,20,0.56404730912365,0.6296296296296297,,,0.56404730912365,0.6296296296296297
3m7pA_3ejhA,ShallowMsa_000,197,0.43601029888368475,0.4657534246575342,,,0.43601029888368475,0.4657534246575342
3m7pA_3ejhA,ShallowMsa_001,128,0.3594832211144924,0.3538510101010101,,,0.3594832211144924,0.3538510101010101
3m7pA_3ejhA,ShallowMsa_002,103,0.32502222102013634,0.3333333333333333,,,0.32502222102013634,0.3333333333333333
3m7pA_3ejhA,ShallowMsa_003,103,0.33750439058634096,0.3434343434343434,,,0.33750439058634096,0.3434343434343434
3m7pA_3ejhA,ShallowMsa_004,91,0.3577283317030057,0.35,,,0.3577283317030057,0.35
3m7pA_3ejhA,ShallowMsa_005,87,0.3044197223265848,0.2972972972972973,,,0.3044197223265848,0.2972972972972973
3m7pA_3ejhA,ShallowMsa_006,80,0.34803834499049263,0.34489719626168225,,,0.34803834499049263,0.34489719626168225
3m7pA_3ejhA,ShallowMsa_007,78,0.5582850740152845,0.6124173732869385,,,0.5582850740152845,0.6124173732869385
3m7pA_3ejhA,ShallowMsa_008,77,0.31269705828492494,0.31932773109243695,,,0.31269705828492494,0.31932773109243695
3m7pA_3ejhA,ShallowMsa_009,72,0.6229523110251253,0.6321070234113713,,,0.6229523110251253,0.6321070234113713
3m7pA_3ejhA,ShallowMsa_010,69,0.4166383464049233,0.41566265060240964,,,0.4166383464049233,0.41566265060240964
3m7pA_3ejhA,ShallowMsa_011,66,0.4209362708714159,0.4258064516129032,,,0.4209362708714159,0.4258064516129032
3m7pA_3ejhA,ShallowMsa_012,65,0.29691282884355485,0.29357798165137616,,,0.29691282884355485,0.29357798165137616
3m7pA_3ejhA,ShallowMsa_013,63,0.2866142923641993,0.2868217054263566,,,0.2866142923641993,0.2868217054263566
3m7pA_3ejhA,ShallowMsa_014,60,0.8597948018750673,0.8616595739952666,,,0.8597948018750673,0.8616595739952666
3m7pA_3ejhA,ShallowMsa_015,59,0.28384496358032796,0.2777777777777778,,,0.28384496358032796,0.2777777777777778
3m7pA_3ejhA,ShallowMsa_016,58,0.39692040270564,0.4001935564435565,,,0.39692040270564,0.4001935564435565
3m7pA_3ejhA,ShallowMsa_017,57,0.3206233835980476,0.3191489361702128,,,0.3206233835980476,0.3191489361702128
3m7pA_3ejhA,ShallowMsa_018,54,0.31313859061928906,0.3128156565656566,,,0.31313859061928906,0.3128156565656566
3m7pA_3ejhA,ShallowMsa_019,53,0.6081026422302185,0.6233333333333333,,,0.6081026422302185,0.6233333333333333
3m7pA_3ejhA,ShallowMsa_020,52,0.2954296390754473,0.30467412771560237,,,0.2954296390754473,0.30467412771560237
3m7pA_3ejhA,ShallowMsa_021,49,0.27579351393100143,0.27380952380952384,,,0.27579351393100143,0.27380952380952384
3m7pA_3ejhA,ShallowMsa_022,49,0.2869708202376474,0.2857142857142857,,,0.2869708202376474,0.2857142857142857
3m7pA_3ejhA,ShallowMsa_023,48,0.39096653839209566,0.38617275520655514,,,0.39096653839209566,0.38617275520655514
3m7pA_3ejhA,ShallowMsa_024,48,0.3434965567654833,0.3498438414991216,,,0.3434965567654833,0.3498438414991216
3m7pA_3ejhA,ShallowMsa_025,45,0.27902094697220053,0.2761904761904762,,,0.27902094697220053,0.2761904761904762
3m7pA_3ejhA,ShallowMsa_026,44,0.28663943638597095,0.28856749311294766,,,0.28663943638597095,0.28856749311294766
3m7pA_3ejhA,ShallowMsa_027,43,0.28522941387166,0.2833333333333333,,,0.28522941387166,0.2833333333333333
3m7pA_3ejhA,ShallowMsa_028,42,0.2910045118475737,0.2862997658079625,,,0.2910045118475737,0.2862997658079625
3m7pA_3ejhA,ShallowMsa_029,42,0.3009550311305708,0.2970654153242751,,,0.3009550311305708,0.2970654153242751
3m7pA_3ejhA,ShallowMsa_030,42,0.380356683518176,0.39036004645760747,,,0.380356683518176,0.39036004645760747
3m7pA_3ejhA,ShallowMsa_031,42,0.32815892023808935,0.3263858734983355,,,0.32815892023808935,0.3263858734983355
3m7pA_3ejhA,ShallowMsa_032,42,0.328242630683791,0.31100018318373324,,,0.328242630683791,0.31100018318373324
3m7pA_3ejhA,ShallowMsa_033,42,0.4032883400846359,0.4147985772189594,,,0.4032883400846359,0.4147985772189594
3m7pA_3ejhA,ShallowMsa_034,41,0.4388347317544084,0.46938775510204084,,,0.4388347317544084,0.46938775510204084
3m7pA_3ejhA,ShallowMsa_035,40,0.38049382778821556,0.3846071275225419,,,0.38049382778821556,0.3846071275225419
3m7pA_3ejhA,ShallowMsa_036,38,0.28220637381129937,0.2827956989247312,,,0.28220637381129937,0.2827956989247312
3m7pA_3ejhA,ShallowMsa_037,38,0.2970641869584519,0.2948504354411208,,,0.2970641869584519,0.2948504354411208
3m7pA_3ejhA,ShallowMsa_038,37,0.34246592986484165,0.33653846153846156,,,0.34246592986484165,0.33653846153846156
3m7pA_3ejhA,ShallowMsa_039,37,0.6030659637791357,0.6548042704626335,,,0.6030659637791357,0.6548042704626335
3m7pA_3ejhA,ShallowMsa_040,36,0.5898358317800737,0.7220338983050848,,,0.5898358317800737,0.7220338983050848
3m7pA_3ejhA,ShallowMsa_041,35,0.4260275312232392,0.44755244755244755,,,0.4260275312232392,0.44755244755244755
3m7pA_3ejhA,ShallowMsa_042,34,0.2694811964114266,0.26577088576763824,,,0.2694811964114266,0.26577088576763824
3m7pA_3ejhA,ShallowMsa_043,34,0.29338449933493754,0.2935948361469712,,,0.29338449933493754,0.2935948361469712
3m7pA_3ejhA,ShallowMsa_044,34,0.31102560251984007,0.3113398058252427,,,0.31102560251984007,0.3113398058252427
3m7pA_3ejhA,ShallowMsa_045,33,0.282230878919488,0.28,,,0.282230878919488,0.28
3m7pA_3ejhA,ShallowMsa_046,33,0.40648070687169996,0.41025641025641024,,,0.40648070687169996,0.41025641025641024
3m7pA_3ejhA,ShallowMsa_047,33,0.42540981147012835,0.42948717948717946,,,0.42540981147012835,0.42948717948717946
3m7pA_3ejhA,ShallowMsa_048,30,0.3013696752613312,0.29517414564908834,,,0.3013696752613312,0.29517414564908834
3m7pA_3ejhA,ShallowMsa_049,30,0.2886463729884408,0.2847600088476001,,,0.2886463729884408,0.2847600088476001
3m7pA_3ejhA,ShallowMsa_050,30,0.2925137006435022,0.2894736842105263,,,0.2925137006435022,0.2894736842105263
